GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0046427	positive regulation of JAK-STAT cascade	7.64e-03	7.64e-03	1	IGF1,FGFR3,GHR,LIF,AGT,CYP1B1,KIT,F2R
GO:0044236	multicellular organismal metabolic process	8.38e-26	8.38e-26	1	MRC2,COL11A1,TRAM2,FAP,COL5A3,COL16A1,MMP2,LEPREL1,COL9A3,MMP11,COL1A1,COL12A1,GHR,COL7A1,LEPRE1,TGFB3,MMP19,COL10A1,BMP4,COL5A1,COL4A2,COL6A1,COL6A2,CTSK,COL8A1,ITGB1,MMP14,COL6A3,COL1A2,MFAP4,TNXB,COL3A1,COL8A2,F2R,COL4A1,COL14A1,COL4A5,COL4A6,COL5A2,COL15A1,COL6A6
GO:0044243	multicellular organismal catabolic process	4.47e-21	4.47e-21	1	MRC2,COL11A1,FAP,COL5A3,COL16A1,MMP2,COL9A3,MMP11,COL1A1,COL12A1,COL7A1,MMP19,COL10A1,COL5A1,COL4A2,COL6A1,COL6A2,CTSK,COL8A1,ITGB1,MMP14,COL6A3,COL1A2,COL3A1,COL8A2,COL4A1,COL14A1,COL4A5,COL4A6,COL5A2,COL15A1,COL6A6
GO:0044246	regulation of multicellular organismal metabolic process	4.20e-04	4.20e-04	1	FAP,TGFB3,BMP4,ITGB1,MFAP4,F2R
GO:0044253	positive regulation of multicellular organismal metabolic process	1.57e-03	1.57e-03	1	TGFB3,BMP4,F2R
GO:0044259	multicellular organismal macromolecule metabolic process	6.48e-26	6.48e-26	1	MRC2,COL11A1,TRAM2,FAP,COL5A3,COL16A1,MMP2,LEPREL1,COL9A3,MMP11,COL1A1,COL12A1,COL7A1,LEPRE1,TGFB3,MMP19,COL10A1,BMP4,COL5A1,COL4A2,COL6A1,COL6A2,CTSK,COL8A1,ITGB1,MMP14,COL6A3,COL1A2,MFAP4,TNXB,COL3A1,COL8A2,F2R,COL4A1,COL14A1,COL4A5,COL4A6,COL5A2,COL15A1,COL6A6
GO:0032963	collagen metabolic process	8.75e-27	8.75e-27	1	MRC2,COL11A1,TRAM2,FAP,COL5A3,COL16A1,MMP2,LEPREL1,COL9A3,MMP11,COL1A1,COL12A1,COL7A1,LEPRE1,TGFB3,MMP19,COL10A1,BMP4,COL5A1,COL4A2,COL6A1,COL6A2,CTSK,COL8A1,ITGB1,MMP14,COL6A3,COL1A2,MFAP4,TNXB,COL3A1,COL8A2,F2R,COL4A1,COL14A1,COL4A5,COL4A6,COL5A2,COL15A1,COL6A6
GO:0010712	regulation of collagen metabolic process	4.20e-04	4.20e-04	1	FAP,TGFB3,BMP4,ITGB1,MFAP4,F2R
GO:0010714	positive regulation of collagen metabolic process	1.57e-03	1.57e-03	1	TGFB3,BMP4,F2R
GO:0030574	collagen catabolic process	1.95e-22	1.95e-22	1	MRC2,COL11A1,FAP,COL5A3,COL16A1,MMP2,COL9A3,MMP11,COL1A1,COL12A1,COL7A1,MMP19,COL10A1,COL5A1,COL4A2,COL6A1,COL6A2,CTSK,COL8A1,ITGB1,MMP14,COL6A3,COL1A2,COL3A1,COL8A2,COL4A1,COL14A1,COL4A5,COL4A6,COL5A2,COL15A1,COL6A6
GO:0010710	regulation of collagen catabolic process	1.41e-02	1.41e-02	1	FAP,ITGB1
GO:0032964	collagen biosynthetic process	2.38e-04	2.38e-04	1	TRAM2,COL1A1,TGFB3,BMP4,COL5A1,F2R
GO:0032965	regulation of collagen biosynthetic process	2.99e-03	2.99e-03	1	TGFB3,BMP4,F2R
GO:0032967	positive regulation of collagen biosynthetic process	1.57e-03	1.57e-03	1	TGFB3,BMP4,F2R
GO:0043276	anoikis	4.29e-02	4.29e-02	1	SNAI2,CAV1,ITGB1,ITGA5
GO:2000209	regulation of anoikis	2.61e-02	2.61e-02	1	SNAI2,CAV1,ITGB1,ITGA5
GO:2000811	negative regulation of anoikis	8.76e-03	8.76e-03	1	SNAI2,CAV1,ITGB1,ITGA5
GO:0070482	response to oxygen levels	3.06e-02	3.06e-02	1	PLOD1,SFRP1,CAV1,TGFB3,TWIST1,ITPR2,PTGIS,BMP2,LOXL2,THBS1,CD34,DPP4,AQP1
GO:0036293	response to decreased oxygen levels	2.44e-02	2.44e-02	1	PLOD1,SFRP1,CAV1,TGFB3,TWIST1,ITPR2,PTGIS,BMP2,LOXL2,THBS1,CD34,DPP4,AQP1
GO:0001666	response to hypoxia	2.17e-02	2.17e-02	1	PLOD1,SFRP1,CAV1,TGFB3,TWIST1,ITPR2,PTGIS,BMP2,LOXL2,THBS1,CD34,DPP4,AQP1
GO:0051098	regulation of binding	1.78e-02	1.78e-02	1	IGF1,BAMBI,CAV1,MDFI,TWIST1,BMP4,BMP2,SMO,NES,HMGA2,DAB2,SKI,HAND2,HEY1,SOX11,NOG,PLN
GO:0051101	regulation of DNA binding	3.99e-03	3.99e-03	1	IGF1,MDFI,TWIST1,SMO,HMGA2,SKI,HAND2,HEY1,SOX11
GO:2000677	regulation of transcription regulatory region DNA binding	9.61e-04	9.61e-04	1	IGF1,TWIST1,HMGA2,HAND2,HEY1,SOX11
GO:0051100	negative regulation of binding	3.56e-02	3.56e-02	1	CAV1,MDFI,SMO,NES,HMGA2,DAB2,HEY1,SOX11,NOG,PLN
GO:0043392	negative regulation of DNA binding	2.42e-02	2.42e-02	1	MDFI,SMO,HMGA2,HEY1,SOX11
GO:0051099	positive regulation of binding	1.19e-02	1.19e-02	1	IGF1,BAMBI,CAV1,TWIST1,BMP4,BMP2,HMGA2,SKI,HAND2
GO:0043388	positive regulation of DNA binding	1.12e-02	1.12e-02	1	IGF1,TWIST1,HMGA2,SKI,HAND2
GO:2000679	positive regulation of transcription regulatory region DNA binding	1.05e-03	1.05e-03	1	IGF1,TWIST1,HMGA2,HAND2
GO:0006720	isoprenoid metabolic process	1.50e-02	1.50e-02	1	CYP26B1,GPC1,RARRES2,SDC1,LRP1,ALDH1A2,CYP1B1,HSPG2,SDC2,LPL,GPC6,ALDH1A3
GO:0006721	terpenoid metabolic process	3.85e-03	3.85e-03	1	CYP26B1,GPC1,RARRES2,SDC1,LRP1,ALDH1A2,CYP1B1,HSPG2,SDC2,LPL,GPC6,ALDH1A3
GO:0016101	diterpenoid metabolic process	1.99e-03	1.99e-03	1	CYP26B1,GPC1,RARRES2,SDC1,LRP1,ALDH1A2,CYP1B1,HSPG2,SDC2,LPL,GPC6,ALDH1A3
GO:0001523	retinoid metabolic process	1.58e-03	1.58e-03	1	CYP26B1,GPC1,RARRES2,SDC1,LRP1,ALDH1A2,CYP1B1,HSPG2,SDC2,LPL,GPC6,ALDH1A3
GO:0010107	potassium ion import	2.94e-02	2.94e-02	1	KCNJ8,SLC12A4,ATP1B2,KCNJ15,SLC12A8
GO:0045444	fat cell differentiation	1.30e-02	1.30e-02	1	TRIB2,C1QTNF3,IL11,SFRP1,RARRES2,EGR2,NR4A1,BMP2,SFRP2,HMGA2,ZFPM2,ENPP1
GO:0048771	tissue remodeling	2.99e-03	2.99e-03	1	FLT4,SFRP1,CAV1,TGFB3,AGT,EPHA2,GREM1,S1PR1,F2R
GO:0046849	bone remodeling	2.60e-02	2.60e-02	1	SFRP1,TGFB3,EPHA2,GREM1,S1PR1
GO:0043087	regulation of GTPase activity	1.40e-02	1.40e-02	1	CYTH3,EPHA3,RASAL2,SFRP1,SYDE1,CHN2,ERRFI1,SH3BP4,RIN2,CCL21,EPHA2,RGS5,RGS16,SLIT2,IQGAP2,DENND2A,NTRK2,FARP1,THY1,PSD3,PTGIR,CDC42EP3,DLC1,SNX18,FGD6,PRKG1,RASA3,STMN3,ARHGEF15,CCL14
GO:0003357	noradrenergic neuron differentiation	5.70e-03	5.70e-03	1	SOX4,HAND2,SOX11
GO:0090520	sphingolipid mediated signaling pathway	1.53e-02	1.53e-02	1	S1PR1,SPHK1,SPNS2
GO:0003376	sphingosine-1-phosphate signaling pathway	1.53e-02	1.53e-02	1	S1PR1,SPHK1,SPNS2
GO:0050910	detection of mechanical stimulus involved in sensory perception of sound	2.73e-02	2.73e-02	1	COL11A1,KIT
GO:2001021	negative regulation of response to DNA damage stimulus	4.82e-02	4.82e-02	1	SNAI2,CXCL12,TWIST1,SNAI1,SFRP2,HMGA2
GO:1901796	regulation of signal transduction by p53 class mediator	3.05e-02	3.05e-02	1	SNAI2,TWIST1,SNAI1,SPRED1,HIC1,SPRED2
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	4.61e-03	4.61e-03	1	SNAI2,TWIST1,SNAI1,SPRED1,HIC1,SPRED2
GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	4.97e-02	4.97e-02	1	SPRED1,HIC1,SPRED2
GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	4.86e-02	4.86e-02	1	SNAI2,TWIST1,SNAI1
GO:0018149	peptide cross-linking	1.36e-04	1.36e-04	1	FN1,THBS1,COL3A1
GO:0035728	response to hepatocyte growth factor	1.67e-03	1.67e-03	1	HGF,BCAR1,ADAMTS12
GO:0035729	cellular response to hepatocyte growth factor stimulus	1.67e-03	1.67e-03	1	HGF,BCAR1,ADAMTS12
GO:0000768	syncytium formation by plasma membrane fusion	4.76e-02	4.76e-02	1	EHD2,SH3PXD2A,ADAM12,CACNA1H
GO:0035584	calcium-mediated signaling using intracellular calcium source	4.88e-02	4.88e-02	1	KDR,VCAM1,SELP
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	3.25e-02	3.25e-02	1	NFIX,SNAI2,NEDD4,GLI2,CAV1,GLI3,AEBP1,WFS1,CCND1,MDFI,TCF21,KLF12,TWIST1,SNAI1,BMP4,FOSB,BMP2,GLIS2,HMGA2,ARID5B,BMP6,SKI,BCL6B,HEYL,HEY1,DACT1,ZNF219,ZEB2,ZFPM2,ZHX3,NR2F1,SOX11,HIC1,CBX6,PDE2A,NCOR2,KANK2
GO:0000188	inactivation of MAPK activity	4.57e-03	4.57e-03	1	CAV1,RGS4,DUSP1,SPRED1,SPRED2
GO:0070371	ERK1 and ERK2 cascade	9.31e-05	9.31e-05	1	IGF1,FLT4,FGFR3,FBLN1,FGF1,PDGFRB,FN1,CTGF,TEK,BMP2,KDR,PDGFRA,SPRY2,CCL21,SEMA7A,EPHA2,CYR61,ANGPT1,NPNT,F2R,PLA2G2A,CCL14
GO:0070372	regulation of ERK1 and ERK2 cascade	1.19e-04	1.19e-04	1	FLT4,FGFR3,FBLN1,FGF1,PDGFRB,FN1,CTGF,TEK,BMP2,KDR,PDGFRA,SPRY2,CCL21,SEMA7A,EPHA2,CYR61,ANGPT1,NPNT,F2R,PLA2G2A,CCL14
GO:0043410	positive regulation of MAPK cascade	1.59e-03	1.59e-03	1	IGF1,FLT4,FGFR3,IL11,GADD45B,GHR,FGF1,PDGFRB,CTGF,TEK,PLCG1,BMP4,BMP2,KDR,LIF,EDA2R,KRAS,PDGFRA,SPRY2,CCL21,THBS1,SEMA7A,NTRK2,ADRA2A,ANGPT1,FZD7,KIT,IGF2,NPNT,F2R,PLA2G2A,LPAR1,CCL14
GO:0070374	positive regulation of ERK1 and ERK2 cascade	2.74e-04	2.74e-04	1	FLT4,FGFR3,FGF1,PDGFRB,CTGF,TEK,BMP2,KDR,PDGFRA,SPRY2,CCL21,SEMA7A,ANGPT1,NPNT,F2R,PLA2G2A,CCL14
GO:0048552	regulation of metalloenzyme activity	1.34e-02	1.34e-02	1	TIMP2,TIMP3,CAV1
GO:0048553	negative regulation of metalloenzyme activity	2.43e-03	2.43e-03	1	TIMP2,TIMP3
GO:0072593	reactive oxygen species metabolic process	1.16e-02	1.16e-02	1	CAV1,SH3PXD2A,PDGFRB,PKD2,PTGIS,PXDN,AGT,THBS1,CYP1B1,FBLN5,PID1,CYGB,TGFBR2,CD34,SH3PXD2B,HBA1
GO:2000377	regulation of reactive oxygen species metabolic process	1.05e-02	1.05e-02	1	CAV1,PDGFRB,PKD2,PTGIS,AGT,THBS1,CYP1B1,FBLN5,PID1,TGFBR2,CD34
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	3.72e-04	3.72e-04	1	CLDN11,PCDHB4,CLDN15,PVRL1,PCDHB6,BMP2,AMIGO2,ITGB1,PTPRD,VCAM1,DCHS1,MYADM,CLDN5,ROBO2,FAT4,PCDHGC3
GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	7.27e-03	7.27e-03	1	PVRL1,AMIGO2,PTPRD,VCAM1,DCHS1,FAT4
GO:0016338	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	4.24e-02	4.24e-02	1	CLDN11,CLDN15,BMP2,CLDN5
GO:0060191	regulation of lipase activity	1.26e-02	1.26e-02	1	FGFR3,ABL1,PDGFRB,ITPR2,LRP1,PLCG1,PDGFRA,EDNRA,KIT,LPAR1,ANXA8
GO:0010517	regulation of phospholipase activity	3.19e-03	3.19e-03	1	FGFR3,ABL1,PDGFRB,ITPR2,LRP1,PLCG1,PDGFRA,EDNRA,KIT,LPAR1,ANXA8
GO:1900274	regulation of phospholipase C activity	2.10e-02	2.10e-02	1	ABL1,PDGFRB,ITPR2,PLCG1,PDGFRA,EDNRA,KIT,LPAR1
GO:0032429	regulation of phospholipase A2 activity	1.34e-02	1.34e-02	1	LRP1,ANXA8
GO:0010519	negative regulation of phospholipase activity	3.16e-02	3.16e-02	1	ABL1,ANXA8
GO:1903319	positive regulation of protein maturation	2.80e-02	2.80e-02	1	NKD2,CLEC3B
GO:0010954	positive regulation of protein processing	2.44e-02	2.44e-02	1	NKD2,CLEC3B
GO:0048012	hepatocyte growth factor receptor signaling pathway	4.44e-03	4.44e-03	1	HGF,BCAR1,ADAMTS12
GO:0001101	response to acid chemical	3.08e-02	3.08e-02	1	EPHA3,SFRP1,PTK7,TNFSF4,PKD2,PTGER2,SH3BP4,CCL21,PID1,FZD7,CAPN2,GNG2,AQP1
GO:0071229	cellular response to acid chemical	5.50e-03	5.50e-03	1	EPHA3,SFRP1,PTK7,TNFSF4,PKD2,PTGER2,SH3BP4,PID1,FZD7,CAPN2,GNG2,AQP1
GO:1901699	cellular response to nitrogen compound	1.57e-02	1.57e-02	1	FYN,BCAR1,NGFR,FGFR3,SORBS1,ABL1,CAB39L,SFRP1,CAV1,RARRES2,GHR,PDE4D,FGF1,IGFBP5,EGR2,NR4A1,GNG11,SHC2,SH3BP4,KRAS,FGF7,SLIT2,PID1,COLEC12,CAPN2,IGF2,GNG4,RAB31,IRS1,EGR3,GNG2,PDE2A,ENPP1,AQP1
GO:1901654	response to ketone	5.26e-07	5.26e-07	1	SFRP1,CAV1,TNFSF4,TGFB3,PTGER2,CCL21,THBS1,SLIT2,SLIT3,GNG2,AQP1
GO:1901655	cellular response to ketone	4.36e-03	4.36e-03	1	SFRP1,TNFSF4,PTGER2,GNG2,AQP1
GO:0032570	response to progesterone	4.93e-03	4.93e-03	1	CAV1,TGFB3,THBS1
GO:0071295	cellular response to vitamin	2.40e-02	2.40e-02	1	SNAI2,SFRP1,KANK2
GO:0033993	response to lipid	2.47e-02	2.47e-02	1	SNAI2,EPHA3,SFRP1,CAV1,SERPINE1,PTK7,GHR,FOXP1,TNFSF4,TGFB3,BMP4,PTGER2,SMO,CCL21,THBS1,SLIT2,BMP6,PID1,FZD7,TGFBR2,SELP,F2R,SLIT3,GNG2,KANK2,AQP1
GO:0070542	response to fatty acid	2.17e-03	2.17e-03	1	SFRP1,TNFSF4,PTGER2,CCL21,PID1,GNG2
GO:0097305	response to alcohol	2.48e-02	2.48e-02	1	SNAI2,SFRP1,GHR,SMO,SLIT2,TGFBR2,SLIT3,KANK2,AQP1
GO:1901420	negative regulation of response to alcohol	1.19e-02	1.19e-02	1	SNAI2,KANK2
GO:0009725	response to hormone	1.60e-03	1.60e-03	1	FYN,TIMP2,BCAR1,NGFR,FGFR3,SORBS1,TIMP3,CAB39L,SFRP1,CAV1,SFRP4,RARRES2,GHR,FGF1,IGFBP5,TNFSF4,TGFB3,EGR2,NR4A1,BMP4,PTGER2,GNG11,SHC2,KRAS,CCL21,THBS1,FGF7,SLIT2,LATS2,ADRA2A,PID1,IGF2,GNG4,RAB31,IRS1,EGR3,SLIT3,ROBO2,GNG2,CACNA1H,ENPP1,AQP1
GO:0034694	response to prostaglandin	1.21e-03	1.21e-03	1	SFRP1,TNFSF4,PTGER2,CCL21,GNG2
GO:0034695	response to prostaglandin E	3.19e-04	3.19e-04	1	SFRP1,TNFSF4,PTGER2,CCL21,GNG2
GO:0043434	response to peptide hormone	2.65e-02	2.65e-02	1	FYN,BCAR1,NGFR,FGFR3,SORBS1,CAB39L,CAV1,RARRES2,GHR,FGF1,IGFBP5,NR4A1,GNG11,SHC2,KRAS,FGF7,PID1,IGF2,GNG4,RAB31,IRS1,GNG2,ENPP1
GO:0032870	cellular response to hormone stimulus	5.90e-03	5.90e-03	1	FYN,BCAR1,NGFR,FGFR3,SORBS1,CAB39L,SFRP1,CAV1,RARRES2,GHR,FGF1,TNFSF4,EGR2,NR4A1,BMP4,PTGER2,GNG11,SHC2,KRAS,FGF7,SLIT2,LATS2,ADRA2A,PID1,IGF2,GNG4,RAB31,IRS1,EGR3,SLIT3,ROBO2,GNG2,CACNA1H,ENPP1,AQP1
GO:0071371	cellular response to gonadotropin stimulus	4.61e-02	4.61e-02	1	EGR2,EGR3
GO:0033280	response to vitamin D	3.90e-02	3.90e-02	1	SNAI2,SFRP1,KANK2
GO:0071305	cellular response to vitamin D	8.95e-03	8.95e-03	1	SNAI2,SFRP1,KANK2
GO:0071417	cellular response to organonitrogen compound	6.55e-03	6.55e-03	1	FYN,BCAR1,NGFR,FGFR3,SORBS1,ABL1,CAB39L,SFRP1,CAV1,RARRES2,GHR,PDE4D,FGF1,IGFBP5,EGR2,NR4A1,GNG11,SHC2,SH3BP4,KRAS,FGF7,SLIT2,PID1,CAPN2,IGF2,GNG4,RAB31,IRS1,EGR3,GNG2,PDE2A,ENPP1,AQP1
GO:0051414	response to cortisol	9.02e-04	9.02e-04	1	SLIT2,SLIT3
GO:0071398	cellular response to fatty acid	4.36e-03	4.36e-03	1	SFRP1,TNFSF4,PTGER2,PID1,GNG2
GO:0071379	cellular response to prostaglandin stimulus	2.85e-03	2.85e-03	1	SFRP1,TNFSF4,PTGER2,GNG2
GO:0071380	cellular response to prostaglandin E stimulus	5.38e-04	5.38e-04	1	SFRP1,TNFSF4,PTGER2,GNG2
GO:1901653	cellular response to peptide	3.26e-02	3.26e-02	1	FYN,BCAR1,NGFR,FGFR3,SORBS1,CAB39L,CAV1,RARRES2,GHR,FGF1,NR4A1,GNG11,SHC2,KRAS,FGF7,PID1,IGF2,GNG4,RAB31,IRS1,GNG2,ENPP1
GO:0071375	cellular response to peptide hormone stimulus	2.79e-02	2.79e-02	1	FYN,BCAR1,NGFR,FGFR3,SORBS1,CAB39L,CAV1,RARRES2,GHR,FGF1,NR4A1,GNG11,SHC2,KRAS,FGF7,PID1,IGF2,GNG4,RAB31,IRS1,GNG2,ENPP1
GO:0071504	cellular response to heparin	4.07e-02	4.07e-02	1	SFRP1,SLIT2
GO:0048017	inositol lipid-mediated signaling	1.85e-03	1.85e-03	1	FYN,IGF1,HGF,FGFR3,NEDD4,UNC5B,FGF1,PDGFRB,TEK,TWIST1,NR4A1,KDR,PDGFRA,AGT,FGF7,NTRK2,KIT,IRS1,SELP,F2R
GO:0048015	phosphatidylinositol-mediated signaling	1.85e-03	1.85e-03	1	FYN,IGF1,HGF,FGFR3,NEDD4,UNC5B,FGF1,PDGFRB,TEK,TWIST1,NR4A1,KDR,PDGFRA,AGT,FGF7,NTRK2,KIT,IRS1,SELP,F2R
GO:0014065	phosphatidylinositol 3-kinase signaling	3.81e-05	3.81e-05	1	IGF1,HGF,NEDD4,UNC5B,PDGFRB,TEK,TWIST1,KDR,PDGFRA,AGT,NTRK2,KIT,IRS1,SELP,F2R
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	1.15e-06	1.15e-06	1	IGF1,HGF,NEDD4,UNC5B,PDGFRB,TEK,TWIST1,KDR,PDGFRA,AGT,NTRK2,KIT,SELP,F2R
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	3.28e-07	3.28e-07	1	IGF1,HGF,NEDD4,UNC5B,PDGFRB,TEK,KDR,PDGFRA,AGT,NTRK2,KIT,SELP,F2R
GO:0046638	positive regulation of alpha-beta T cell differentiation	3.85e-02	3.85e-02	1	GLI3,TNFSF4,TGFBR2,SOCS5
GO:0060021	palate development	2.53e-03	2.53e-03	1	TCF21,TGFB3,INHBA,FOXF2,SKI,TGFBR2,SOX11
GO:0070231	T cell apoptotic process	2.94e-02	2.94e-02	1	GLI3,BMP4
GO:0070242	thymocyte apoptotic process	3.49e-03	3.49e-03	1	GLI3,BMP4
GO:0005976	polysaccharide metabolic process	7.93e-03	7.93e-03	1	IGF1,SORBS1,PPP1R3C,IGF2,IRS1,HAS2,PPP1R3B,B3GNT1,EXT1,ENPP1
GO:0044042	glucan metabolic process	2.38e-02	2.38e-02	1	IGF1,SORBS1,PPP1R3C,IGF2,IRS1,PPP1R3B,ENPP1
GO:0032881	regulation of polysaccharide metabolic process	3.68e-03	3.68e-03	1	IGF1,SORBS1,IGF2,IRS1,PPP1R3B,ENPP1
GO:0044264	cellular polysaccharide metabolic process	3.20e-03	3.20e-03	1	IGF1,SORBS1,PPP1R3C,IGF2,IRS1,HAS2,PPP1R3B,B3GNT1,EXT1,ENPP1
GO:0006073	cellular glucan metabolic process	2.38e-02	2.38e-02	1	IGF1,SORBS1,PPP1R3C,IGF2,IRS1,PPP1R3B,ENPP1
GO:0006112	energy reserve metabolic process	3.03e-03	3.03e-03	1	IGF1,SORBS1,SLC2A1,PPP1R3C,ITPR2,GNG11,GFPT2,ADRA2A,CACNA1C,PID1,IGF2,GNG4,IRS1,PPP1R3B,GNG2,ENPP1
GO:0005977	glycogen metabolic process	2.16e-02	2.16e-02	1	IGF1,SORBS1,PPP1R3C,IGF2,IRS1,PPP1R3B,ENPP1
GO:0016051	carbohydrate biosynthetic process	4.14e-02	4.14e-02	1	IGF1,C1QTNF3,SORBS1,SLC2A1,PPP1R3C,IGF2,IRS1,HAS2,B3GNT1,CHST15,EXT1,ENPP1
GO:0043255	regulation of carbohydrate biosynthetic process	3.18e-02	3.18e-02	1	IGF1,C1QTNF3,SORBS1,IGF2,IRS1,ENPP1
GO:0034637	cellular carbohydrate biosynthetic process	5.30e-04	5.30e-04	1	IGF1,SORBS1,SLC2A1,PPP1R3C,IGF2,IRS1,HAS2,B3GNT1,EXT1,ENPP1
GO:0000271	polysaccharide biosynthetic process	2.75e-03	2.75e-03	1	IGF1,SORBS1,PPP1R3C,IGF2,IRS1,HAS2,B3GNT1,EXT1,ENPP1
GO:0032885	regulation of polysaccharide biosynthetic process	1.15e-02	1.15e-02	1	IGF1,SORBS1,IGF2,IRS1,ENPP1
GO:0010906	regulation of glucose metabolic process	2.87e-02	2.87e-02	1	IGF1,C1QTNF3,SORBS1,IGF2,IRS1,PPP1R3B,ENPP1
GO:0070873	regulation of glycogen metabolic process	1.04e-03	1.04e-03	1	IGF1,SORBS1,IGF2,IRS1,PPP1R3B,ENPP1
GO:0033692	cellular polysaccharide biosynthetic process	1.21e-03	1.21e-03	1	IGF1,SORBS1,PPP1R3C,IGF2,IRS1,HAS2,B3GNT1,EXT1,ENPP1
GO:0009250	glucan biosynthetic process	1.12e-02	1.12e-02	1	IGF1,SORBS1,PPP1R3C,IGF2,IRS1,ENPP1
GO:0010962	regulation of glucan biosynthetic process	3.57e-03	3.57e-03	1	IGF1,SORBS1,IGF2,IRS1,ENPP1
GO:0005978	glycogen biosynthetic process	1.12e-02	1.12e-02	1	IGF1,SORBS1,PPP1R3C,IGF2,IRS1,ENPP1
GO:0005979	regulation of glycogen biosynthetic process	3.57e-03	3.57e-03	1	IGF1,SORBS1,IGF2,IRS1,ENPP1
GO:0010907	positive regulation of glucose metabolic process	2.10e-02	2.10e-02	1	IGF1,SORBS1,IGF2,IRS1
GO:0070875	positive regulation of glycogen metabolic process	5.29e-03	5.29e-03	1	IGF1,SORBS1,IGF2,IRS1
GO:0045725	positive regulation of glycogen biosynthetic process	3.91e-03	3.91e-03	1	IGF1,SORBS1,IGF2,IRS1
GO:0042493	response to drug	2.17e-02	2.17e-02	1	SEMA3C,SFRP1,CCND1,INHBA,THBS1,SLC47A1,SLC22A3,HMGA2,FZD1,TGFBR2,PDE2A,APOD,AQP1
GO:1903792	negative regulation of anion transport	1.45e-02	1.45e-02	1	SFRP4,THBS1
GO:0046660	female sex differentiation	4.37e-03	4.37e-03	1	INHBA,PDGFRA,SLIT2,KIT,SLIT3,ROBO2
GO:0042698	ovulation cycle	1.92e-04	1.92e-04	1	TGFB3,INHBA,PDGFRA,SLIT2,KIT,SLIT3,ROBO2
GO:0045137	development of primary sexual characteristics	8.13e-03	8.13e-03	1	TCF21,INHBA,WNT2B,PDGFRA,SLIT2,KIT,BASP1,SLIT3,ROBO2
GO:0046545	development of primary female sexual characteristics	1.97e-03	1.97e-03	1	INHBA,PDGFRA,SLIT2,KIT,SLIT3,ROBO2
GO:0022602	ovulation cycle process	1.44e-04	1.44e-04	1	TGFB3,INHBA,PDGFRA,SLIT2,KIT,SLIT3,ROBO2
GO:1902742	apoptotic process involved in development	6.65e-03	6.65e-03	1	SLIT2,SLIT3,ROBO2
GO:0008406	gonad development	7.36e-03	7.36e-03	1	TCF21,INHBA,WNT2B,PDGFRA,SLIT2,KIT,BASP1,SLIT3,ROBO2
GO:0008585	female gonad development	1.97e-03	1.97e-03	1	INHBA,PDGFRA,SLIT2,KIT,SLIT3,ROBO2
GO:0001554	luteolysis	4.73e-05	4.73e-05	1	SLIT2,SLIT3,ROBO2
GO:0061364	apoptotic process involved in luteolysis	4.73e-05	4.73e-05	1	SLIT2,SLIT3,ROBO2
GO:0001553	luteinization	1.38e-03	1.38e-03	1	INHBA,PDGFRA
GO:0043491	protein kinase B signaling	5.90e-03	5.90e-03	1	IGF1,RASD2,SEMA5A,F3,TEK,SPRY2,CCL21,THBS1,EPHA2,ANGPT1,IGF2,MC1R
GO:0051896	regulation of protein kinase B signaling	5.61e-03	5.61e-03	1	RASD2,SEMA5A,F3,TEK,SPRY2,CCL21,THBS1,EPHA2,ANGPT1,IGF2,MC1R
GO:0051897	positive regulation of protein kinase B signaling	1.00e-03	1.00e-03	1	RASD2,SEMA5A,F3,TEK,SPRY2,CCL21,THBS1,ANGPT1,IGF2,MC1R
GO:0006887	exocytosis	1.17e-03	1.17e-03	1	CACNA1G,IGF1,HGF,ACTN1,SERPINE1,RAB11FIP2,VWF,SPARC,FN1,SDC1,TGFB3,F13A1,CALU,EXOC3L2,CD36,RAB11FIP5,SYTL2,THBS1,MMRN1,APP,SYT8,ADRA2A,VEGFC,KIT,IGF2,RAB31,SELP,CACNA1H,CFD,F5
GO:0002576	platelet degranulation	1.79e-07	1.79e-07	1	IGF1,HGF,ACTN1,SERPINE1,VWF,SPARC,FN1,TGFB3,F13A1,CALU,CD36,THBS1,MMRN1,APP,VEGFC,IGF2,SELP,CFD,F5
GO:0072604	interleukin-6 secretion	1.79e-02	1.79e-02	1	C1QTNF3,TWIST1,F2R
GO:0071493	cellular response to UV-B	2.51e-02	2.51e-02	1	MFAP4,MME
GO:1901136	carbohydrate derivative catabolic process	3.37e-05	3.37e-05	1	DCN,VCAN,GPC1,OGN,PDE4D,SDC1,FMOD,OMD,LYVE1,NT5E,PDE5A,LUM,HSPG2,ADAMTS12,ACAN,CDA,ADAMTS9,SDC2,CSPG4,BGN,GPC6,PDE2A
